Year,ID,Name,Import,Export,ImpIDA,ImpIDB,ImpIDC,ImpIDD,ImpIDE,ImpIDF,ImpIDG,ImpIDH,ImpIDI,ImpIDJ,ImportA,ImportB,ImportC,ImportD,ImportE,ImportF,ImportG,ImportH,ImportI,ImportJ,ExpIDA,ExpIDB,ExpIDC,ExpIDD,ExpIDE,ExpIDF,ExpIDG,ExpIDH,ExpIDI,ExpIDJ,ExportA,ExportB,ExportC,ExportD,ExportE,ExportF,ExportG,ExportH,ExportI,ExportJ
2020,711,Southern African Customs Union (...1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,716,Zimbabwe,149218.695,13688.965,710,508,894,,,,,,,,105023.923,43806.104,388.668,,,,,,,,748,516,072,508,,,,,,,8320.576,5086.895,187.437,94.057,,,,,,
2020,724,Spain,651221.594,609424.274,251,620,504,,,,,,,,403653.162,239722.145,7846.287,,,,,,,,251,620,504,020,300,,,,,,326799.412,256640.757,17498.686,8193.517,291.902,,,,,
2020,728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,729,Sudan,31.314,,784,,,,,,,,,,31.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,736,Sudan (...2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,740,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,748,Eswatini,69504.295,37.394,710,716,508,,,,,,,,57947.55,8320.576,3236.169,,,,,,,,508,,,,,,,,,,37.394,,,,,,,,,
2020,752,Sweden,301628.361,1023113.265,579,208,276,440,246,616,,,,,225708.388,47305.981,20771.422,5927.487,1250.204,664.879,,,,,246,440,616,208,276,579,,,,,469110.952,162165.204,129490.375,129294.686,89880.563,43171.485,,,,
2020,757,Switzerland,1297699.366,970289.25,251,276,040,380,070,203,499,642,807,191,540056.623,412233.044,214415.898,55512.069,52500.196,10826.006,8076.016,2474.955,1228.455,376.104,276,380,251,040,203,807,642,499,705,191,350843.728,212735.251,202669.485,96117.299,34141.684,24938.178,23055.132,13406.606,11121.466,1260.421
2020,760,Syria,3805.21,,792,,,,,,,,,,3805.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,762,Tajikistan,0.012,11412.731,398,,,,,,,,,,0.012,,,,,,,,,,860,398,,,,,,,,,11333.419,79.312,,,,,,,,
2020,764,Thailand,1442333.769,211971.84,418,458,,,,,,,,,1442125.031,208.738,,,,,,,,,116,418,104,458,360,344,036,,,,105004.188,92505.608,13440.08,1019.609,1.02,0.791,0.544,,,
2020,768,Togo,111241.876,8702.447,566,288,,,,,,,,,55628.921,55612.955,,,,,,,,,204,854,,,,,,,,,8006.387,696.06,,,,,,,,
2020,772,Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,776,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,780,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,784,United Arab Emirates,9.24,103.055,512,276,442,156,410,,,,,,3.056,2.497,2.275,1.396,0.016,,,,,,512,729,156,048,682,834,178,400,,,60.635,31.314,8.027,1.171,0.591,0.49,0.437,0.39,,
2020,788,Tunisia,6053.977,,012,,,,,,,,,,6053.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,792,Türkiye,57995.227,93028.298,100,203,031,300,268,,,,,,33098.089,9691.931,6374.114,5735.244,3095.849,,,,,,100,300,268,203,760,,,,,,43328.712,19506.975,13529.817,12857.584,3805.21,,,,,
2020,795,Turkmenistan,,92917.287,,,,,,,,,,,,,,,,,,,,,860,,,,,,,,,,92917.287,,,,,,,,,
2020,796,Turks and Caicos Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,798,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,800,Uganda,2022.182,20095.917,404,646,,,,,,,,,1655.736,366.446,,,,,,,,,404,834,646,180,,,,,,,13230.852,6142.704,550.29,172.071,,,,,,
2020,804,Ukraine,168043.122,280839.602,703,348,112,643,642,203,498,,,,115245.349,35747.137,7770.039,5247.695,3996.673,25.49,10.739,,,,348,616,642,498,112,703,203,191,,,130073.646,84963.736,49614.246,12039.554,2987.452,1044.87,114.674,1.424,,
2020,807,North Macedonia,130363.572,61515.536,100,688,757,300,203,705,348,208,703,,48886.593,39711.38,24938.178,8147.87,3368.178,2470.969,1154.99,1102.839,582.575,,300,100,688,203,348,191,705,757,642,208,22742.794,13677.731,11679.813,5731.336,2370.364,2169.237,1674.973,1228.455,240.084,0.749
2020,810,USSR (...1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,818,Egypt,,20344.859,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,20344.859,,,,,,,,,
2020,826,United Kingdom,947471.499,213368.516,251,056,528,372,203,208,100,,,,444258.828,211204.884,180259.779,83365.932,28285.633,82.769,13.674,,,,372,251,203,056,528,124,,,,,78524.027,67108.481,25874.902,21039.163,20820.672,1.271,,,,
2020,834,United Rep. of Tanzania,10035.411,27.895,800,894,784,,,,,,,,6142.704,3892.217,0.49,,,,,,,,894,,,,,,,,,,27.895,,,,,,,,,
2020,842,USA,1913649.248,188939.369,124,,,,,,,,,,1913649.248,,,,,,,,,,124,222,152,,,,,,,,188939.17,0.172,0.027,,,,,,,
2020,849,US Misc. Pacific Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,854,Burkina Faso,152281.586,0.027,288,384,768,,,,,,,,94965.264,56620.262,696.06,,,,,,,,384,,,,,,,,,,0.027,,,,,,,,,
2020,858,Uruguay,29794.084,42504.064,032,,,,,,,,,,29794.084,,,,,,,,,,032,076,,,,,,,,,21450.887,21053.177,,,,,,,,
2020,860,Uzbekistan,125165.669,167029.325,795,398,762,,,,,,,,92917.287,20914.963,11333.419,,,,,,,,004,398,,,,,,,,,154375.037,12654.288,,,,,,,,
2020,862,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,876,Wallis and Futuna Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,882,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,887,Yemen,1.402,,512,,,,,,,,,,1.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,891,Serbia and Montenegro (...2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,894,Zambia,8115.873,124793.59,710,508,454,834,,,,,,,6015.146,1180.683,892.149,27.895,,,,,,,180,516,072,454,834,716,508,,,,58681.539,51977.434,5667.959,3944.314,3892.217,388.668,241.459,,,
2021,004,Afghanistan,107272.415,,860,,,,,,,,,,107272.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,008,Albania,119682.998,107924.539,300,688,070,705,203,807,,,,,82403.243,23549.768,5039.313,3894.897,3713.583,1082.194,,,,,300,070,203,688,,,,,,,96531.909,6590.116,4675.706,126.808,,,,,,
2021,012,Algeria,,54372.094,,,,,,,,,,,,,,,,,,,,,788,504,,,,,,,,,52686.233,1685.861,,,,,,,,
2021,016,American Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,020,Andorra,39854.818,,724,251,,,,,,,,,22876.176,16978.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,024,Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,028,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,031,Azerbaijan,12065.674,70454.293,051,643,364,268,860,,,,,,6319.391,3827.285,1029.449,856.062,33.487,,,,,,268,792,364,643,051,,,,,,29340.367,24935.607,11285.111,4171.094,722.114,,,,,
2021,032,Argentina,364096.66,1065956.103,600,858,076,,,,,,,,254949.496,90117.079,19030.085,,,,,,,,076,858,,,,,,,,,1061832.793,4123.31,,,,,,,,
2021,036,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,040,Austria,2281732.222,2332344.176,276,203,348,757,705,442,380,,,,1443604.138,473193.512,137780.939,135800.276,76241.471,14151.331,960.555,,,,276,348,757,705,380,203,688,,,,625098.52,530054.219,529372.792,414746.678,127721.491,105037.007,313.469,,,
2021,044,Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,048,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,050,Bangladesh,460462.508,,699,702,,,,,,,,,459895.123,567.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,051,Armenia,9568.419,50888.165,268,031,364,,,,,,,,8343.896,722.114,502.409,,,,,,,,364,031,268,,,,,,,,44568.756,6319.391,0.018,,,,,,,
2021,052,Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,056,Belgium,1942224.799,3063473.318,528,251,276,826,442,792,,,,,985617.062,534136.711,381885.897,29939.083,9281.301,1364.745,,,,,251,826,528,276,442,203,,,,,1139930.855,993135.097,561752.412,231017.556,135185.954,2451.444,,,,
2021,058,Belgium-Luxembourg (...1998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,060,Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,064,Bhutan,,3745.357,,,,,,,,,,,,,,,,,,,,,699,,,,,,,,,,3745.357,,,,,,,,,
2021,068,Bolivia (Plurinational State of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,070,Bosnia Herzegovina,197308.373,963905.474,191,380,348,499,203,705,688,008,208,,61449.528,51191.904,22148.435,16824.095,14536.419,13958.681,10594.909,6590.116,14.286,,380,191,688,757,499,705,008,348,203,300,402185.279,252588.037,149037.483,73420.839,62188.453,9600.727,5039.313,3519.281,3149.857,3128.455
2021,072,Botswana,142662.257,,710,894,516,508,716,,,,,,98287.841,24386.671,17981.523,1879.994,126.228,,,,,,,,,,,,,,,,,,,,,,,,,
2021,076,Brazil,2871000.787,19030.085,600,032,858,,,,,,,,1374134.855,1061832.793,435033.139,,,,,,,,032,,,,,,,,,,19030.085,,,,,,,,,
2021,084,Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,086,Br. Indian Ocean Terr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,090,Solomon Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,092,Br. Virgin Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,096,Brunei Darussalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,100,Bulgaria,291606.389,1374300.162,792,380,688,642,442,203,300,807,191,196,103601.19,66204.972,38165.344,28466.411,23193.744,16321.455,5168.927,4485.625,2138.236,1199.559,642,380,208,807,203,688,705,300,442,348,589859.946,214106.824,119326.84,108428.61,108152.486,63402.683,59874.11,54226.666,40537.274,6345.444
2021,104,Myanmar,78881.958,44656.589,156,764,699,418,,,,,,,57838.407,20076.71,807.959,158.882,,,,,,,156,,,,,,,,,,44656.589,,,,,,,,,
2021,108,Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,112,Belarus,22405.005,44744.999,643,804,860,,,,,,,,21050.824,1352.965,1.216,,,,,,,,804,,,,,,,,,,44744.999,,,,,,,,,
2021,116,Cambodia,227578.771,,418,704,764,,,,,,,,109328.001,83400.7,34850.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,120,Cameroon,0.992,,784,251,,,,,,,,,0.901,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,124,Canada,504878.936,2635075.005,842,826,251,752,,,,,,,504873.104,4.015,0.966,0.851,,,,,,,842,,,,,,,,,,2635075.005,,,,,,,,,
2021,132,Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,136,Cayman Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,140,Central African Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,144,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,148,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,152,Chile,1.506,,842,,,,,,,,,,1.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,156,China,254766.154,1532792.608,643,104,408,344,784,860,,,,,189254.923,44656.589,16941.553,3874.724,28.613,9.752,,,,,344,446,496,104,704,418,408,512,764,296,847660.795,488473.195,126576.191,57838.407,11273.514,917.187,44.165,6.008,3.1,0.046
2021,162,Christmas Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,166,Cocos Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,170,Colombia,13989.234,10449.952,218,,,,,,,,,,13989.234,,,,,,,,,,218,,,,,,,,,,10449.952,,,,,,,,,
2021,174,Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,175,Mayotte (Overseas France),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,178,Congo,5.703,,392,251,842,,,,,,,,3.049,1.85,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,180,Dem. Rep. of the Congo,52844.751,,894,800,,,,,,,,,52704.043,140.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,184,Cook Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,188,Costa Rica,177.221,498.131,222,320,,,,,,,,,153.621,23.6,,,,,,,,,222,320,,,,,,,,,316.468,181.663,,,,,,,,
2021,191,Croatia,885424.966,739811.607,348,070,688,705,100,757,807,804,,,293932.844,252588.037,176014.17,159177.942,3191.539,320.265,113.417,86.752,,,348,705,688,070,100,757,,,,,310155.179,289335.299,76078.408,61449.528,2138.236,654.957,,,,
2021,192,Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,196,Cyprus,2530.498,1199.559,100,,,,,,,,,,2530.498,,,,,,,,,,100,,,,,,,,,,1199.559,,,,,,,,,
2021,200,Czechoslovakia (...1992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,203,Czechia,1292215.786,3764197.921,276,100,040,703,380,757,616,688,792,807,652845.075,108152.486,105037.007,92134.432,65644.747,56988.867,55918.353,55740.961,42679.835,27552.576,703,276,380,040,826,688,616,807,757,100,1249949.491,884715.051,617287.401,473193.512,213872.763,128946.948,60402.274,39721.399,34651.334,16321.455
2021,204,Benin,72730.141,,566,768,288,,,,,,,,57035.262,8106.5,7588.379,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,208,Denmark,1974850.527,1547472.3,579,752,276,100,528,203,499,792,070,860,756808.849,641362.551,363800.046,119326.84,90376.993,1640.573,814.012,672.098,47.75,0.815,276,528,752,579,499,100,807,203,070,251,941208.409,312909.829,169244.985,117785.092,4689.443,1056.417,480.217,83.612,14.286,0.01
2021,212,Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,214,Dominican Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,218,Ecuador,10449.952,14599.658,170,,,,,,,,,,10449.952,,,,,,,,,,170,604,,,,,,,,,13989.234,610.424,,,,,,,,
2021,222,El Salvador,97429.879,2068.608,320,591,188,,,,,,,,78093.556,19019.855,316.468,,,,,,,,320,188,591,558,340,,,,,,1803.106,153.621,93.706,13.446,4.729,,,,,
2021,226,Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,231,Ethiopia,,723.75,,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,,723.75,,,,,,,,,
2021,232,Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,233,Estonia,688238.47,337816.78,246,428,,,,,,,,,668918.029,19320.441,,,,,,,,,428,246,,,,,,,,,326383.335,11433.445,,,,,,,,
2021,238,Falkland Isds (Malvinas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,242,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,246,Finland,1807458.316,671999.63,752,643,579,233,,,,,,,1119890.035,658583.095,17551.741,11433.445,,,,,,,233,752,579,643,300,,,,,,668918.029,1600.837,923.32,447.714,109.73,,,,,
2021,251,France,4084036.848,9638769.368,724,056,276,757,826,380,860,208,,,1171194.64,1139930.855,607480.749,605653.914,350502.583,209268.474,5.623,0.01,,,380,757,826,724,276,056,020,178,124,120,2721679.39,2015076.888,1797098.495,1567588.202,986208.133,534136.711,16978.642,1.85,0.966,0.091
2021,258,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,260,Fr. South Antarctic Terr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,262,Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,266,Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,268,Georgia,49179.7,23874.766,031,643,792,051,,,,,,,29340.367,12788.278,7051.037,0.018,,,,,,,792,051,031,643,,,,,,,14674.594,8343.896,856.062,0.214,,,,,,
2021,270,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,275,State of Palestine,17598.023,,400,860,,,,,,,,,17597.415,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,276,Germany,6040286.202,9603555.429,251,208,203,528,757,040,579,752,056,380,986208.133,941208.409,884715.051,758745.557,681165.015,625098.52,447733.732,239927.186,231017.556,211280.631,380,757,040,528,616,203,251,442,056,208,1975809.647,1556740.311,1443604.138,1076964.359,904674.884,652845.075,607480.749,453031.612,381885.897,363800.046
2021,278,Dem. Rep. of Germany (...1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,280,Fed. Rep. of Germany (...1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,288,Ghana,,134114.182,,,,,,,,,,,,,,,,,,,,,854,768,204,,,,,,,,92537.884,33987.919,7588.379,,,,,,,
2021,292,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,296,Kiribati,0.046,,156,,,,,,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,300,Greece,319650.498,194868.742,008,705,100,792,807,348,380,442,203,688,96531.909,85005.53,54226.666,26375.328,19513.793,10968.333,8590.906,5257.835,4163.409,3669.408,008,807,705,380,442,100,703,792,348,,82403.243,57367.938,24295.28,16069.987,5338.874,5168.927,3354.047,870.26,0.186,
2021,304,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,308,Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,316,Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,320,Guatemala,87690.659,93306.456,484,222,188,842,591,,,,,,85483.998,1803.106,181.663,180.5,41.392,,,,,,222,340,484,591,188,,,,,,78093.556,11801.774,3350.499,37.027,23.6,,,,,
2021,324,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,328,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,332,Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,340,Honduras,11806.503,,320,222,,,,,,,,,11801.774,4.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,344,"China, Hong Kong SAR",847711.19,3874.724,156,764,,,,,,,,,847660.795,50.395,,,,,,,,,156,,,,,,,,,,3874.724,,,,,,,,,
2021,348,Hungary,2927574.004,1102990.467,703,040,191,642,688,804,203,100,070,807,1617613.166,530054.219,310155.179,265647.598,94897.887,89660.905,7805.264,6345.444,3519.281,1874.875,642,191,688,040,703,070,300,807,804,203,310059.474,293932.844,260224.354,137780.939,48384.232,22148.435,10968.333,8548.41,4531.868,4390.026
2021,352,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,360,Indonesia,78326.934,,458,860,702,392,,,,,,,78325.314,1.47,0.142,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,364,Iran,55855.558,40443.812,051,031,860,,,,,,,,44568.756,11285.111,1.691,,,,,,,,586,031,051,,,,,,,,38911.954,1029.449,502.409,,,,,,,
2021,368,Iraq,44805.365,,792,400,784,,,,,,,,43837.444,967.194,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,372,Ireland,348840.999,152741.329,826,,,,,,,,,,348840.999,,,,,,,,,,826,203,,,,,,,,,152715.247,26.082,,,,,,,,
2021,376,Israel,5.777,,860,,,,,,,,,,5.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,380,Italy,6769104.489,778119.771,251,276,203,757,070,100,040,705,300,470,2721679.39,1975809.647,617287.401,572291.776,402185.279,214106.824,127721.491,119113.748,16069.987,2782.862,276,251,470,100,203,070,674,705,757,300,211280.631,209268.474,81795.634,66204.972,65644.747,51191.904,39609.279,24663.58,18908.079,8590.906
2021,384,Côte d'Ivoire,0.654,149813.946,458,,,,,,,,,,0.654,,,,,,,,,,466,854,430,,,,,,,,90090.735,57052.51,2670.701,,,,,,,
2021,388,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,392,Japan,3.334,3.057,860,,,,,,,,,,3.334,,,,,,,,,,178,360,,,,,,,,,3.049,0.008,,,,,,,,
2021,398,Kazakhstan,89551.824,38932.207,643,417,,,,,,,,,89439.253,112.571,,,,,,,,,643,860,417,,,,,,,,20177.441,18656.047,98.719,,,,,,,
2021,400,Jordan,33116.875,18564.609,818,,,,,,,,,,33116.875,,,,,,,,,,275,368,,,,,,,,,17597.415,967.194,,,,,,,,
2021,404,Kenya,29247.196,1826.338,800,231,,,,,,,,,28523.446,723.75,,,,,,,,,800,,,,,,,,,,1826.338,,,,,,,,,
2021,408,Dem. People's Rep. of Korea,44.165,16941.553,156,,,,,,,,,,44.165,,,,,,,,,,156,,,,,,,,,,16941.553,,,,,,,,,
2021,410,Rep. of Korea,2.73,,860,,,,,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,414,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,417,Kyrgyzstan,10063.495,112.592,795,398,860,,,,,,,,9964.64,98.719,0.136,,,,,,,,398,860,,,,,,,,,112.571,0.021,,,,,,,,
2021,418,Lao People's Dem. Rep.,68950.009,2004592.13,764,704,156,,,,,,,,63450.399,4582.423,917.187,,,,,,,,764,116,704,104,458,,,,,,1825782.452,109328.001,69256.055,158.882,66.74,,,,,
2021,422,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,426,Lesotho,32745.422,8.702,710,508,,,,,,,,,23982.946,8762.476,,,,,,,,,710,,,,,,,,,,8.702,,,,,,,,,
2021,428,Latvia,602311.934,526857.664,233,643,440,860,,,,,,,326383.335,154972.209,120955.409,0.981,,,,,,,440,233,643,,,,,,,,500044.672,19320.441,7492.551,,,,,,,
2021,430,Liberia,2670.701,,384,,,,,,,,,,2670.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,434,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,440,Lithuania,1214224.518,243426.328,428,752,616,643,,,,,,,500044.672,367805.457,223215.041,123159.348,,,,,,,428,616,752,643,,,,,,,120955.409,88607.222,33184.843,678.854,,,,,,
2021,442,Luxembourg,636323.058,56281.121,276,056,100,300,807,,,,,,453031.612,135185.954,40537.274,5338.874,2229.344,,,,,,100,040,056,300,807,,,,,,23193.744,14151.331,9281.301,5257.835,4396.91,,,,,
2021,446,"China, Macao SAR",488473.195,,156,,,,,,,,,,488473.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,450,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,454,Malawi,1313.206,273.213,894,508,,,,,,,,,1234.931,78.275,,,,,,,,,508,894,,,,,,,,,147.563,125.65,,,,,,,,
2021,458,Malaysia,2072.071,78407.995,764,418,702,,,,,,,,2001.67,66.74,3.661,,,,,,,,360,764,384,,,,,,,,78325.314,82.027,0.654,,,,,,,
2021,462,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,466,Mali,90090.735,,384,,,,,,,,,,90090.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,470,Malta,81795.634,2782.862,380,,,,,,,,,,81795.634,,,,,,,,,,380,,,,,,,,,,2782.862,,,,,,,,,
2021,478,Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,480,Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,484,Mexico,116582.947,224480.06,842,320,,,,,,,,,113232.448,3350.499,,,,,,,,,842,320,,,,,,,,,138996.062,85483.998,,,,,,,,
2021,490,"Other Asia, nes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,496,Mongolia,161495.593,334.601,156,643,,,,,,,,,126576.191,34919.402,,,,,,,,,643,,,,,,,,,,334.601,,,,,,,,,
2021,498,Rep. of Moldova,6216.382,6.194,804,,,,,,,,,,6216.382,,,,,,,,,,804,,,,,,,,,,6.194,,,,,,,,,
2021,499,Montenegro,131793.924,75604.759,070,688,757,705,203,208,348,,,,62188.453,26055.567,13803.778,11789.847,11297.403,4689.443,1969.433,,,,688,070,757,203,705,208,,,,,22014.131,16824.095,14254.243,12178.615,9519.663,814.012,,,,
2021,500,Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,504,Morocco,40709.666,11056.272,724,012,,,,,,,,,39023.805,1685.861,,,,,,,,,724,,,,,,,,,,11056.272,,,,,,,,,
2021,508,Mozambique,289742.941,370571.605,710,894,454,748,716,,,,,,289273.022,258.717,147.563,57.39,6.249,,,,,,710,716,748,894,426,072,454,,,,296143.511,36394.607,16347.063,10965.679,8762.476,1879.994,78.275,,,
2021,512,Oman,80.435,28.036,784,156,860,,,,,,,,72.894,6.008,1.533,,,,,,,,887,,,,,,,,,,28.036,,,,,,,,,
2021,516,Namibia,221809.924,18736.997,710,894,716,,,,,,,,162919.658,55838.829,3051.437,,,,,,,,072,710,,,,,,,,,17981.523,755.474,,,,,,,,
